source_dataset,clip_id,audioset_segment_sec,original_category,danger_label,esc50_fold,caption
ESC-50,5-233019-A-31.wav,,mouse_click,0,5,a person is writing on a piece of paper with a pencil
ESC-50,5-233160-A-1.wav,,rooster,0,5,a chicken is clucking and flapping its wings
ESC-50,5-233260-A-23.wav,,breathing,0,5,a person is breathing heavily in the background
ESC-50,5-233312-A-28.wav,,snoring,0,5,a person is snoring very loudly and slowly
ESC-50,5-233605-A-39.wav,,glass_breaking,1,5,a person is hammering a gun off a wall repeatedly
ESC-50,5-233607-A-39.wav,,glass_breaking,1,5,a person is hammering a metal object onto another hard surface
ESC-50,5-233645-A-37.wav,,clock_alarm,0,5,a beeping sound is being made with a high pitched beep
ESC-50,5-233787-A-7.wav,,insects,0,5,a buzzing sound is being made with a high pitch
ESC-50,5-234145-A-28.wav,,snoring,0,5,a person is snoring loudly and consistently in the background
ESC-50,5-234247-A-37.wav,,clock_alarm,0,5,an alarm clock is beeping while a machine is going off
ESC-50,5-234263-A-25.wav,,footsteps,0,5,a person is walking on a hard surface at a steady pace
ESC-50,5-234335-A-23.wav,,breathing,0,5,a person is breathing heavily in their sleep in and deliberately
ESC-50,5-234855-A-25.wav,,footsteps,0,5,someone is walking on a hard surface at a steady pace
ESC-50,5-234879-A-1.wav,,rooster,0,5,a chicken is clucking and flapping its wings
ESC-50,5-234879-B-1.wav,,rooster,0,5,a chicken is crowing and clucking while birds are chirping in the background
ESC-50,5-234923-A-32.wav,,keyboard_typing,0,5,a person is typing on a typewriter and types on a keyboard
ESC-50,5-235507-A-44.wav,,engine,0,5,a large diesel engine is idling and vibrating
ESC-50,5-235593-A-23.wav,,breathing,0,5,a person is breathing heavily in their breath
ESC-50,5-235644-A-30.wav,,door_wood_knock,0,5,someone is knocking on a door five times at a consistent rate
ESC-50,5-235671-A-38.wav,,clock_tick,0,5,a clock is ticking very slowly and steadily
ESC-50,5-235874-A-28.wav,,snoring,0,5,a person is snoring very loudly and slowly
ESC-50,5-235893-A-28.wav,,snoring,0,5,a person is snoring very loudly in the background
ESC-50,5-235956-A-47.wav,,airplane,0,5,an airplane is flying overhead and getting ready to take off
ESC-50,5-236288-A-28.wav,,snoring,0,5,a person is snoring very loudly and steadily
ESC-50,5-236299-A-34.wav,,can_opening,0,5,a person is using a shovel to dig up and down
ESC-50,5-237315-A-31.wav,,mouse_click,0,5,a person is typing on a keyboard with a clicking sound in the background
ESC-50,5-237499-A-4.wav,,frog,0,5,a frog is croaking with other frogs and crickets chirping in the background
ESC-50,5-237795-A-34.wav,,can_opening,0,5,a person is using a knife to sharpen a piece of metal
ESC-50,5-238021-A-35.wav,,washing_machine,0,5,a machine is running at a constant speed and volume
ESC-50,5-238492-A-23.wav,,breathing,0,5,a person is breathing heavily while walking on a hard surface
ESC-50,5-238926-A-31.wav,,mouse_click,0,5,a person is typing on a computer keyboard
ESC-50,5-238938-A-27.wav,,brushing_teeth,0,5,someone is brushing their teeth with their mouth
ESC-50,5-240671-A-44.wav,,engine,0,5,a motor is running and a motorcycle engine is idling
ESC-50,5-241846-A-15.wav,,water_drops,0,5,water is being poured from a faucet into a tub
ESC-50,5-242490-A-14.wav,,chirping_birds,0,5,birds are chirping and tweeting in the background
ESC-50,5-242491-A-14.wav,,chirping_birds,0,5,birds are chirping and tweeting in the background
ESC-50,5-242492-A-3.wav,,cow,0,5,several cows are mooing and a cow moos once
ESC-50,5-242711-A-9.wav,,crow,0,5,a bird is squawking loudly and another crow caws in the background
ESC-50,5-242932-A-26.wav,,laughing,0,5,a baby is laughing and cooing while another person is coughing in the background
ESC-50,5-242932-B-26.wav,,laughing,0,5,a baby is laughing and a person is giggling
ESC-50,5-243025-A-25.wav,,footsteps,0,5,a person is walking on a gravel path
ESC-50,5-243036-A-29.wav,,drinking_sipping,0,5,bubbles are being blown into a straw then liquid is poured into a container
ESC-50,5-243448-A-14.wav,,chirping_birds,0,5,birds are chirping in the trees and the wind is blowing
ESC-50,5-243449-A-14.wav,,chirping_birds,0,5,a cricket is chirping and a car is passing by
ESC-50,5-243450-A-14.wav,,chirping_birds,0,5,birds are chirping and singing in the background
ESC-50,5-243459-A-14.wav,,chirping_birds,0,5,a bird is chirping and whistling loudly in the background
ESC-50,5-243459-B-14.wav,,chirping_birds,0,5,birds are chirping and singing in the background
ESC-50,5-243635-A-29.wav,,drinking_sipping,0,5,a person is drinking water from a bottle
ESC-50,5-243773-A-44.wav,,engine,0,5,an engine is idling and then it starts to idle
ESC-50,5-243773-B-44.wav,,engine,0,5,an engine is idling and then it starts to idle
ESC-50,5-243783-A-44.wav,,engine,0,5,an engine is idling and then it starts to idle
ESC-50,5-244178-A-32.wav,,keyboard_typing,0,5,a person is typing on a keyboard and types on a typewriter
ESC-50,5-244310-A-25.wav,,footsteps,0,5,a person is walking through the snow and the wind is blowing
ESC-50,5-244315-A-6.wav,,hen,0,5,a chicken is clucking and chickens are making a rooster crowing
ESC-50,5-244315-B-6.wav,,hen,0,5,a chicken is clucking and chickens are making a rooster crowing
ESC-50,5-244315-C-6.wav,,hen,0,5,a chicken is clucking and flapping a rooster crowing
ESC-50,5-244327-A-34.wav,,can_opening,0,5,a person is using a shovel to dig up and down
ESC-50,5-244459-A-28.wav,,snoring,0,5,a person is snoring loudly and consistently in the background
ESC-50,5-244526-A-26.wav,,laughing,0,5,a baby laughs and a man starts laughing and laugh and a woman coughs
ESC-50,5-244651-A-31.wav,,mouse_click,0,5,a person is clicking a piece of wood
ESC-50,5-244933-A-34.wav,,can_opening,0,5,a person is tapping on a table with a tool
ESC-50,5-245040-A-35.wav,,washing_machine,0,5,a printer is printing a page at a steady pace
ESC-50,5-248341-A-6.wav,,hen,0,5,a chicken is clucking and flapping its wings
ESC-50,5-248341-B-6.wav,,hen,0,5,a chicken is clucking and flapping its wings
ESC-50,5-248341-C-6.wav,,hen,0,5,a chicken is clucking and flapping its wings
ESC-50,5-249748-A-28.wav,,snoring,0,5,a person is snoring very loudly and slowly
ESC-50,5-249937-A-22.wav,,clapping,0,5,a crowd of people clapping and applauding loudly
ESC-50,5-250026-A-30.wav,,door_wood_knock,0,5,someone is knocking on a door five times and then knocks three more urgent
ESC-50,5-250026-B-30.wav,,door_wood_knock,0,5,a person is knocking on a door and then they knock on a hard surface
ESC-50,5-250258-A-49.wav,,hand_saw,0,5,a person is using a marker on a piece of wood
ESC-50,5-250629-A-37.wav,,clock_alarm,0,5,an alarm clock is beeping and going off
ESC-50,5-250753-A-34.wav,,can_opening,0,5,a person is opening a door and then closing it and then a man speaks
ESC-50,5-251426-A-30.wav,,door_wood_knock,0,5,a person is knocking on a door five times
ESC-50,5-251426-B-30.wav,,door_wood_knock,0,5,someone is knocking on a door five times at different speeds
ESC-50,5-251489-A-24.wav,,coughing,1,5,a person coughs five times and then burps again
ESC-50,5-251957-A-47.wav,,airplane,0,5,a jet aircraft flies overhead as it passes by
ESC-50,5-251962-A-47.wav,,airplane,0,5,a jet flies by and then it speeds up
ESC-50,5-251963-A-47.wav,,airplane,0,5,a jet flies overhead and then fades into the air
ESC-50,5-251971-A-47.wav,,airplane,0,5,an airplane is flying overhead with a high pitch
ESC-50,5-252248-A-34.wav,,can_opening,0,5,a person is using a knife to sharpen their mouth open and then closing it
ESC-50,5-253085-A-3.wav,,cow,0,5,several cows are mooing and birds are chirping in the background
ESC-50,5-253085-B-3.wav,,cow,0,5,several cows are mooing and a cow moos in the distance
ESC-50,5-253094-A-49.wav,,hand_saw,0,5,a person is sawing wood with a saw
ESC-50,5-253094-B-49.wav,,hand_saw,0,5,a person is using a saw to cut wood
ESC-50,5-253094-C-49.wav,,hand_saw,0,5,a person is sawing wood with a saw
ESC-50,5-253094-D-49.wav,,hand_saw,0,5,a person is sawing wood with a saw
ESC-50,5-253101-A-49.wav,,hand_saw,0,5,a person is using a saw with a piece of wood
ESC-50,5-253101-B-49.wav,,hand_saw,0,5,a saw is cutting through a piece of wood
ESC-50,5-253101-C-49.wav,,hand_saw,0,5,a saw is being used with a piece of wood
ESC-50,5-253534-A-26.wav,,laughing,0,5,a baby is laughing and making a loud laughter
ESC-50,5-254160-A-22.wav,,clapping,0,5,a crowd of people are clapping and cheering
ESC-50,5-254832-A-15.wav,,water_drops,0,5,water dripping from a faucet into a tub
ESC-50,5-254832-B-15.wav,,water_drops,0,5,water dripping from a faucet into a tub
ESC-50,5-256452-A-5.wav,,cat,0,5,a cat is meowing and crying at a steady pace
ESC-50,5-256512-A-30.wav,,door_wood_knock,0,5,a person is knocking on a door five times
ESC-50,5-257349-A-15.wav,,water_drops,0,5,water is being poured from a pitcher into a container
ESC-50,5-257642-A-39.wav,,glass_breaking,1,5,a person is breaking a glass bottle cap on a hard surface
ESC-50,5-257839-A-14.wav,,chirping_birds,0,5,a variety of different birds are chirping and singing
ESC-50,5-259169-A-5.wav,,cat,0,5,a cat meowing and crying at a steady pace
ESC-50,5-259180-A-15.wav,,water_drops,0,5,water is dripping from a faucet into a sink
ESC-50,5-259514-A-26.wav,,laughing,0,5,a person is laughing and breathing heavily while they laugh their nose followed by a man sneezing
ESC-50,5-259640-A-29.wav,,drinking_sipping,0,5,a person is coughing and clearing their throat
ESC-50,5-260011-A-34.wav,,can_opening,0,5,someone is opening and closing a can of soda
ESC-50,5-260164-A-23.wav,,breathing,0,5,a person is breathing heavily in and out of their breath
ESC-50,5-260432-A-39.wav,,glass_breaking,1,5,glass is broken by a person breaking a metal object and then a car door
ESC-50,5-260433-A-39.wav,,glass_breaking,1,5,keys are being thrown into a glass jar
ESC-50,5-260434-A-39.wav,,glass_breaking,1,5,glass bottles are broken into a pile of times
ESC-50,5-260875-A-35.wav,,washing_machine,0,5,a machine is running at a constant speed
ESC-50,5-261325-A-9.wav,,crow,0,5,a group of crows are squawking and cawing loudly
ESC-50,5-261433-A-15.wav,,water_drops,0,5,water is being poured into a container at a steady pace
ESC-50,5-261439-A-15.wav,,water_drops,0,5,a person is drinking water from a faucet into a tub
ESC-50,5-261464-A-23.wav,,breathing,0,5,a person is breathing heavily in the background
ESC-50,5-262641-A-15.wav,,water_drops,0,5,water is dripping from a faucet into a basin and a bird is chirping in the background
ESC-50,5-262957-A-22.wav,,clapping,0,5,a large crowd of people are clapping and cheering
ESC-50,5-263490-A-25.wav,,footsteps,0,5,a person is walking on a hard surface and a horse walks by
ESC-50,5-263491-A-25.wav,,footsteps,0,5,a person is walking on a gravel path at a steady pace
ESC-50,5-263501-A-25.wav,,footsteps,0,5,a person is walking on a gravel path at a steady pace
ESC-50,5-263775-A-26.wav,,laughing,0,5,a person is breathing heavily and then they are laughing
ESC-50,5-263775-B-26.wav,,laughing,0,5,a person is laughing and screaming loudly
ESC-50,5-263831-A-6.wav,,hen,0,5,a chicken is clucking while other birds are chirping in the background
ESC-50,5-263831-B-6.wav,,hen,0,5,a chicken is clucking and flapping its wings
ESC-50,5-263902-A-36.wav,,vacuum_cleaner,0,5,a vacuum cleaner is running at a constant speed
ESC-50,5-51149-A-25.wav,,footsteps,0,5,a person is walking on a wooden floor and then they are knocking on the door
ESC-50,5-61635-A-8.wav,,sheep,0,5,a sheep is bleating and a man is speaking in the background
ESC-50,5-9032-A-0.wav,,dog,1,5,a bird is chirping and making squeaking sounds
UrbanSound8K,46656-6-0-0.wav,,gun_shot,1,,a gun is being fired in the distance
UrbanSound8K,135527-6-14-3.wav,,gun_shot,1,,a gun is fired in the distance and then a match is lit
UrbanSound8K,135526-6-2-0.wav,,gun_shot,1,,fireworks are going off in the distance as a gun is fired
UrbanSound8K,25039-6-1-0.wav,,gun_shot,1,,a gun is fired in the distance and a person is firing a gunshot
UrbanSound8K,135528-6-4-2.wav,,gun_shot,1,,a gun is fired in the distance and then a match is lit
UrbanSound8K,174282-6-2-0.wav,,gun_shot,1,,a gun is fired in the distance and a bird is chirping in the background
UrbanSound8K,135544-6-3-0.wav,,gun_shot,1,,a gun is fired in the distance and a man is speaking
UrbanSound8K,145683-6-5-0.wav,,gun_shot,1,,fireworks are exploding in the distance in the sky
UrbanSound8K,24631-6-0-0.wav,,gun_shot,1,,a bird is chirping in the background while a soft wind is blowing
UrbanSound8K,148827-6-4-0.wav,,gun_shot,1,,a gun is being fired in a gunshots
UrbanSound8K,163460-6-0-0.wav,,gun_shot,1,,a gun is fired and gunshots in the distance
UrbanSound8K,135527-6-14-9.wav,,gun_shot,1,,a gun is being fired in the distance
UrbanSound8K,157207-6-10-0.wav,,gun_shot,1,,a gun is being fired at a distance
UrbanSound8K,135528-6-4-0.wav,,gun_shot,1,,a gun is fired in the distance and a gunshot is firing
UrbanSound8K,157207-6-3-0.wav,,gun_shot,1,,a gun is fired in the distance and then a shot is followed by a
UrbanSound8K,197318-6-5-0.wav,,gun_shot,1,,a gun is being fired at a consistent pace
UrbanSound8K,102305-6-0-0.wav,,gun_shot,1,,a gun is fired repeatedly in the distance
UrbanSound8K,162435-6-3-0.wav,,gun_shot,1,,a gun is fired and gunshots firing shots and a gunshot is being shot
UrbanSound8K,52357-6-0-0.wav,,gun_shot,1,,a gun shot gunshots fireworks shooting shots in the distance
UrbanSound8K,145608-6-2-0.wav,,gun_shot,1,,a gun is fired in the distance with a shot in the background
UrbanSound8K,135526-6-0-0.wav,,gun_shot,1,,a gun is fired in the distance with a loud explosion in the background
UrbanSound8K,159702-6-5-0.wav,,gun_shot,1,,a gun is fired in a dozen gunshots
UrbanSound8K,135544-6-17-0.wav,,gun_shot,1,,a gun is fired in the distance and then gunshots are firing
UrbanSound8K,174282-6-0-0.wav,,gun_shot,1,,a gun is fired in the distance and then a shot is followed by a
UrbanSound8K,174290-6-1-0.wav,,gun_shot,1,,a gun is fired in the distance with a slight echo
UrbanSound8K,148837-6-0-0.wav,,gun_shot,1,,a gun is fired in the distance with a slight echo in the background
UrbanSound8K,162434-6-0-0.wav,,gun_shot,1,,a gun is being fired repeatedly and hit several times
UrbanSound8K,159709-6-0-0.wav,,gun_shot,1,,a gun is fired in the distance and a person is firing a gunshots
UrbanSound8K,159708-6-6-0.wav,,gun_shot,1,,a gun is being fired in the distance
UrbanSound8K,84254-6-0-0.wav,,gun_shot,1,,a gun is fired repeatedly in the distance
UrbanSound8K,135527-6-10-0.wav,,gun_shot,1,,fireworks are exploding in the sky in the distance
UrbanSound8K,145611-6-3-0.wav,,gun_shot,1,,a gun is fired in the distance and a gunshot is firing
UrbanSound8K,135527-6-4-0.wav,,gun_shot,1,,a gun is fired in the distance as a car passes by
UrbanSound8K,76091-6-1-0.wav,,gun_shot,1,,a gun is being fired in a rapid gunshots
UrbanSound8K,197320-6-2-0.wav,,gun_shot,1,,a gun is being fired at a consistent pace
UrbanSound8K,145683-6-0-0.wav,,gun_shot,1,,fireworks are going off in the distance
UrbanSound8K,135544-6-0-0.wav,,gun_shot,1,,a gun is fired in the distance as a car passes by
UrbanSound8K,135526-6-9-0.wav,,gun_shot,1,,a gun is being fired repeatedly in the distance
UrbanSound8K,157207-6-1-0.wav,,gun_shot,1,,a gun is fired repeatedly in the distance
UrbanSound8K,159702-6-1-0.wav,,gun_shot,1,,a gun is fired in a dozen gunshots firing shots
AudioSet,1LTxZ2aNytc,30.0-40.0,screaming,1,,a group of people are laughing and screaming while a baby is crying
AudioSet,BFqHyCoypfM,16.0-26.0,screaming,1,,a person is screaming and making a loud scream
AudioSet,C4YMjmJ7tt4,90.0-100.0,screaming,1,,a man is speaking and a child is screaming
AudioSet,QDW_uCMnMMU,0.0-8.0,screaming,1,,a large group of people are screaming loudly
AudioSet,a59ivTlYoNk,310.0-320.0,screaming,1,,a man is speaking and a baby is crying
AudioSet,dfsvT5xImNg,80.0-90.0,screaming,1,,a child is screaming and yelling while other people are talking in the background
